id,path,resolved_path,exists,width,height,aspect_ratio,mode,question_type
train_0169.jpg,train/train_0169.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0169.jpg,True,720,960,0.75,RGB,count
train_0170.jpg,train/train_0170.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0170.jpg,True,720,960,0.75,RGB,classification
train_0171.jpg,train/train_0171.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0171.jpg,True,960,720,1.3333,RGB,color
train_0172.jpg,train/train_0172.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0172.jpg,True,720,960,0.75,RGB,material
train_0173.jpg,train/train_0173.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0173.jpg,True,720,720,1.0,RGB,material
train_0174.jpg,train/train_0174.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0174.jpg,True,720,960,0.75,RGB,count
train_0175.jpg,train/train_0175.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0175.jpg,True,720,960,0.75,RGB,material
train_0176.jpg,train/train_0176.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0176.jpg,True,720,960,0.75,RGB,count
train_0177.jpg,train/train_0177.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0177.jpg,True,720,960,0.75,RGB,count
train_0178.jpg,train/train_0178.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0178.jpg,True,720,960,0.75,RGB,material
train_0179.jpg,train/train_0179.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0179.jpg,True,781,720,1.0847,RGB,count
train_0180.jpg,train/train_0180.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0180.jpg,True,720,960,0.75,RGB,material
train_0181.jpg,train/train_0181.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0181.jpg,True,720,960,0.75,RGB,material
train_0182.jpg,train/train_0182.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0182.jpg,True,720,960,0.75,RGB,material
train_0183.jpg,train/train_0183.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0183.jpg,True,720,960,0.75,RGB,classification
train_0184.jpg,train/train_0184.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0184.jpg,True,720,960,0.75,RGB,material
train_0185.jpg,train/train_0185.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0185.jpg,True,720,960,0.75,RGB,classification
train_0186.jpg,train/train_0186.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0186.jpg,True,720,960,0.75,RGB,classification
train_0187.jpg,train/train_0187.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0187.jpg,True,720,1280,0.5625,RGB,material
train_0188.jpg,train/train_0188.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0188.jpg,True,720,960,0.75,RGB,count
train_0189.jpg,train/train_0189.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0189.jpg,True,960,720,1.3333,RGB,classification
train_0190.jpg,train/train_0190.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0190.jpg,True,960,720,1.3333,RGB,count
train_0191.jpg,train/train_0191.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0191.jpg,True,960,720,1.3333,RGB,count
train_0192.jpg,train/train_0192.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0192.jpg,True,720,960,0.75,RGB,classification
train_0193.jpg,train/train_0193.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0193.jpg,True,720,960,0.75,RGB,material
train_0194.jpg,train/train_0194.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0194.jpg,True,720,960,0.75,RGB,count
train_0195.jpg,train/train_0195.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0195.jpg,True,960,720,1.3333,RGB,classification
train_0196.jpg,train/train_0196.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0196.jpg,True,720,960,0.75,RGB,material
train_0197.jpg,train/train_0197.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0197.jpg,True,960,720,1.3333,RGB,classification
train_0198.jpg,train/train_0198.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0198.jpg,True,960,720,1.3333,RGB,count
train_0199.jpg,train/train_0199.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0199.jpg,True,720,960,0.75,RGB,count
train_0200.jpg,train/train_0200.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0200.jpg,True,960,720,1.3333,RGB,count
train_0201.jpg,train/train_0201.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0201.jpg,True,720,960,0.75,RGB,count
train_0202.jpg,train/train_0202.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0202.jpg,True,720,960,0.75,RGB,count
train_0203.jpg,train/train_0203.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0203.jpg,True,960,720,1.3333,RGB,count
train_0204.jpg,train/train_0204.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0204.jpg,True,720,960,0.75,RGB,material
train_0205.jpg,train/train_0205.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0205.jpg,True,960,720,1.3333,RGB,location
train_0206.jpg,train/train_0206.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0206.jpg,True,720,997,0.7222,RGB,location
train_0207.jpg,train/train_0207.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0207.jpg,True,1280,720,1.7778,RGB,material
train_0208.jpg,train/train_0208.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0208.jpg,True,960,720,1.3333,RGB,count
train_0209.jpg,train/train_0209.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0209.jpg,True,720,960,0.75,RGB,classification
train_0210.jpg,train/train_0210.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0210.jpg,True,720,1280,0.5625,RGB,other
train_0211.jpg,train/train_0211.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0211.jpg,True,720,960,0.75,RGB,material
train_0212.jpg,train/train_0212.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0212.jpg,True,720,960,0.75,RGB,material
train_0213.jpg,train/train_0213.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0213.jpg,True,720,960,0.75,RGB,classification
train_0214.jpg,train/train_0214.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0214.jpg,True,720,960,0.75,RGB,count
train_0215.jpg,train/train_0215.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0215.jpg,True,720,720,1.0,RGB,count
train_0216.jpg,train/train_0216.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0216.jpg,True,720,1280,0.5625,RGB,classification
train_0217.jpg,train/train_0217.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0217.jpg,True,720,1278,0.5634,RGB,count
train_0218.jpg,train/train_0218.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0218.jpg,True,720,960,0.75,RGB,material
train_0219.jpg,train/train_0219.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0219.jpg,True,720,960,0.75,RGB,material
train_0220.jpg,train/train_0220.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0220.jpg,True,720,960,0.75,RGB,material
train_0221.jpg,train/train_0221.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0221.jpg,True,720,960,0.75,RGB,material
train_0222.jpg,train/train_0222.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0222.jpg,True,720,960,0.75,RGB,material
train_0223.jpg,train/train_0223.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0223.jpg,True,720,960,0.75,RGB,material
train_0224.jpg,train/train_0224.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0224.jpg,True,720,960,0.75,RGB,count
train_0225.jpg,train/train_0225.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0225.jpg,True,960,720,1.3333,RGB,count
train_0226.jpg,train/train_0226.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0226.jpg,True,720,960,0.75,RGB,color
train_0227.jpg,train/train_0227.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0227.jpg,True,720,960,0.75,RGB,material
train_0228.jpg,train/train_0228.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0228.jpg,True,720,960,0.75,RGB,location
train_0229.jpg,train/train_0229.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0229.jpg,True,960,720,1.3333,RGB,count
train_0230.jpg,train/train_0230.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0230.jpg,True,720,960,0.75,RGB,classification
train_0231.jpg,train/train_0231.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0231.jpg,True,720,960,0.75,RGB,material
train_0232.jpg,train/train_0232.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0232.jpg,True,720,960,0.75,RGB,classification
train_0233.jpg,train/train_0233.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0233.jpg,True,720,960,0.75,RGB,classification
train_0234.jpg,train/train_0234.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0234.jpg,True,720,960,0.75,RGB,count
train_0235.jpg,train/train_0235.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0235.jpg,True,720,960,0.75,RGB,classification
train_0236.jpg,train/train_0236.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0236.jpg,True,720,960,0.75,RGB,material
train_0237.jpg,train/train_0237.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0237.jpg,True,960,720,1.3333,RGB,count
train_0238.jpg,train/train_0238.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0238.jpg,True,720,960,0.75,RGB,material
train_0239.jpg,train/train_0239.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0239.jpg,True,720,960,0.75,RGB,location
train_0240.jpg,train/train_0240.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0240.jpg,True,720,720,1.0,RGB,material
train_0241.jpg,train/train_0241.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0241.jpg,True,720,960,0.75,RGB,count
train_0242.jpg,train/train_0242.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0242.jpg,True,720,960,0.75,RGB,count
train_0243.jpg,train/train_0243.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0243.jpg,True,720,960,0.75,RGB,count
train_0244.jpg,train/train_0244.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0244.jpg,True,720,960,0.75,RGB,count
train_0245.jpg,train/train_0245.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0245.jpg,True,720,960,0.75,RGB,color
train_0246.jpg,train/train_0246.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0246.jpg,True,720,960,0.75,RGB,material
train_0247.jpg,train/train_0247.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0247.jpg,True,720,960,0.75,RGB,material
train_0248.jpg,train/train_0248.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0248.jpg,True,720,720,1.0,RGB,material
train_0249.jpg,train/train_0249.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0249.jpg,True,720,960,0.75,RGB,classification
train_0250.jpg,train/train_0250.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0250.jpg,True,720,960,0.75,RGB,classification
train_0251.jpg,train/train_0251.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0251.jpg,True,720,960,0.75,RGB,classification
train_0252.jpg,train/train_0252.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0252.jpg,True,720,1278,0.5634,RGB,count
train_0253.jpg,train/train_0253.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0253.jpg,True,720,1280,0.5625,RGB,count
train_0254.jpg,train/train_0254.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0254.jpg,True,720,960,0.75,RGB,count
train_0255.jpg,train/train_0255.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0255.jpg,True,1278,720,1.775,RGB,count
train_0256.jpg,train/train_0256.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0256.jpg,True,720,960,0.75,RGB,classification
train_0257.jpg,train/train_0257.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0257.jpg,True,720,960,0.75,RGB,count
train_0258.jpg,train/train_0258.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0258.jpg,True,720,960,0.75,RGB,count
train_0259.jpg,train/train_0259.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0259.jpg,True,720,720,1.0,RGB,count
train_0260.jpg,train/train_0260.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0260.jpg,True,720,960,0.75,RGB,material
train_0261.jpg,train/train_0261.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0261.jpg,True,720,960,0.75,RGB,material
train_0262.jpg,train/train_0262.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0262.jpg,True,720,1280,0.5625,RGB,material
train_0263.jpg,train/train_0263.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0263.jpg,True,720,960,0.75,RGB,material
train_0264.jpg,train/train_0264.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0264.jpg,True,720,1298,0.5547,RGB,count
train_0265.jpg,train/train_0265.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0265.jpg,True,720,960,0.75,RGB,count
train_0266.jpg,train/train_0266.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0266.jpg,True,720,960,0.75,RGB,material
train_0267.jpg,train/train_0267.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0267.jpg,True,720,1055,0.6825,RGB,color
train_0268.jpg,train/train_0268.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0268.jpg,True,720,960,0.75,RGB,count
train_0269.jpg,train/train_0269.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0269.jpg,True,720,960,0.75,RGB,count
train_0270.jpg,train/train_0270.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0270.jpg,True,720,960,0.75,RGB,count
train_0271.jpg,train/train_0271.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0271.jpg,True,720,960,0.75,RGB,material
train_0272.jpg,train/train_0272.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0272.jpg,True,720,960,0.75,RGB,material
train_0273.jpg,train/train_0273.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0273.jpg,True,720,960,0.75,RGB,color
train_0274.jpg,train/train_0274.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0274.jpg,True,720,960,0.75,RGB,classification
train_0275.jpg,train/train_0275.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0275.jpg,True,1278,720,1.775,RGB,material
train_0276.jpg,train/train_0276.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0276.jpg,True,960,720,1.3333,RGB,count
train_0277.jpg,train/train_0277.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0277.jpg,True,720,960,0.75,RGB,material
train_0278.jpg,train/train_0278.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0278.jpg,True,720,960,0.75,RGB,material
train_0279.jpg,train/train_0279.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0279.jpg,True,720,960,0.75,RGB,material
train_0280.jpg,train/train_0280.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0280.jpg,True,720,960,0.75,RGB,count
train_0281.jpg,train/train_0281.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0281.jpg,True,720,960,0.75,RGB,classification
train_0282.jpg,train/train_0282.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0282.jpg,True,720,960,0.75,RGB,color
train_0283.jpg,train/train_0283.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0283.jpg,True,720,960,0.75,RGB,classification
train_0284.jpg,train/train_0284.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0284.jpg,True,1280,720,1.7778,RGB,count
train_0285.jpg,train/train_0285.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0285.jpg,True,720,960,0.75,RGB,count
train_0286.jpg,train/train_0286.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0286.jpg,True,720,960,0.75,RGB,material
train_0287.jpg,train/train_0287.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0287.jpg,True,960,720,1.3333,RGB,material
train_0288.jpg,train/train_0288.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0288.jpg,True,720,960,0.75,RGB,other
train_0289.jpg,train/train_0289.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0289.jpg,True,720,960,0.75,RGB,color
train_0290.jpg,train/train_0290.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0290.jpg,True,720,960,0.75,RGB,classification
train_0291.jpg,train/train_0291.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0291.jpg,True,720,960,0.75,RGB,classification
train_0292.jpg,train/train_0292.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0292.jpg,True,960,720,1.3333,RGB,count
train_0293.jpg,train/train_0293.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0293.jpg,True,720,960,0.75,RGB,classification
train_0294.jpg,train/train_0294.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0294.jpg,True,1280,720,1.7778,RGB,material
train_0295.jpg,train/train_0295.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0295.jpg,True,720,960,0.75,RGB,material
train_0296.jpg,train/train_0296.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0296.jpg,True,960,720,1.3333,RGB,material
train_0297.jpg,train/train_0297.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0297.jpg,True,720,960,0.75,RGB,material
train_0298.jpg,train/train_0298.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0298.jpg,True,720,720,1.0,RGB,material
train_0299.jpg,train/train_0299.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0299.jpg,True,720,960,0.75,RGB,count
train_0300.jpg,train/train_0300.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0300.jpg,True,720,960,0.75,RGB,count
train_0301.jpg,train/train_0301.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0301.jpg,True,720,960,0.75,RGB,material
train_0302.jpg,train/train_0302.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0302.jpg,True,720,960,0.75,RGB,material
train_0303.jpg,train/train_0303.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0303.jpg,True,720,960,0.75,RGB,count
train_0304.jpg,train/train_0304.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0304.jpg,True,960,720,1.3333,RGB,classification
train_0305.jpg,train/train_0305.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0305.jpg,True,720,960,0.75,RGB,material
train_0306.jpg,train/train_0306.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0306.jpg,True,720,960,0.75,RGB,count
train_0307.jpg,train/train_0307.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0307.jpg,True,720,960,0.75,RGB,material
train_0308.jpg,train/train_0308.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0308.jpg,True,1560,720,2.1667,RGB,material
train_0309.jpg,train/train_0309.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0309.jpg,True,720,960,0.75,RGB,classification
train_0310.jpg,train/train_0310.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0310.jpg,True,720,960,0.75,RGB,classification
train_0311.jpg,train/train_0311.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0311.jpg,True,720,960,0.75,RGB,classification
train_0312.jpg,train/train_0312.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0312.jpg,True,720,960,0.75,RGB,count
train_0313.jpg,train/train_0313.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0313.jpg,True,720,960,0.75,RGB,material
train_0314.jpg,train/train_0314.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0314.jpg,True,720,960,0.75,RGB,material
train_0315.jpg,train/train_0315.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0315.jpg,True,960,720,1.3333,RGB,count
train_0316.jpg,train/train_0316.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0316.jpg,True,720,960,0.75,RGB,classification
train_0317.jpg,train/train_0317.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0317.jpg,True,1558,720,2.1639,RGB,material
train_0318.jpg,train/train_0318.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0318.jpg,True,720,1278,0.5634,RGB,classification
train_0319.jpg,train/train_0319.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0319.jpg,True,720,959,0.7508,RGB,classification
train_0320.jpg,train/train_0320.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0320.jpg,True,960,720,1.3333,RGB,material
train_0321.jpg,train/train_0321.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0321.jpg,True,720,960,0.75,RGB,material
train_0322.jpg,train/train_0322.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0322.jpg,True,960,720,1.3333,RGB,material
train_0323.jpg,train/train_0323.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0323.jpg,True,720,1541,0.4672,RGB,count
train_0324.jpg,train/train_0324.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0324.jpg,True,720,960,0.75,RGB,count
train_0325.jpg,train/train_0325.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0325.jpg,True,720,720,1.0,RGB,count
train_0326.jpg,train/train_0326.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0326.jpg,True,720,960,0.75,RGB,material
train_0327.jpg,train/train_0327.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0327.jpg,True,979,720,1.3597,RGB,classification
train_0328.jpg,train/train_0328.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0328.jpg,True,720,960,0.75,RGB,material
train_0329.jpg,train/train_0329.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0329.jpg,True,720,960,0.75,RGB,count
train_0330.jpg,train/train_0330.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0330.jpg,True,1599,720,2.2208,RGB,classification
train_0331.jpg,train/train_0331.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0331.jpg,True,720,720,1.0,RGB,material
train_0332.jpg,train/train_0332.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0332.jpg,True,720,960,0.75,RGB,count
train_0333.jpg,train/train_0333.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0333.jpg,True,720,960,0.75,RGB,classification
train_0334.jpg,train/train_0334.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0334.jpg,True,720,1280,0.5625,RGB,classification
train_0335.jpg,train/train_0335.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0335.jpg,True,960,720,1.3333,RGB,material
train_0336.jpg,train/train_0336.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0336.jpg,True,720,960,0.75,RGB,material
train_0337.jpg,train/train_0337.jpg,c:\Users\SSAFY\Desktop\2026-ssafy-ai-15-2\colab\train\train_0337.jpg,True,720,960,0.75,RGB,classification
